epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1151.0633937290736,0.7105921064104352,878.234708077567,762.1167185166303,94.37186028616769,2900.336771065848,6359.686309814453,1854.8037283761162,973.3039297921317,1181.4961443219865,347.3943801879883,1398.3187155587332
2,827.7914672851563,0.6923039896147591,534.0102920532227,648.708002427045,83.08784997122628,2265.314923967634,7221.647105721866,2142.89306640625,1089.3865966796875,1739.3880615234375,388.4057922363281,797.9005126953125
3,667.9070818219866,0.6779218929154532,340.6154035295759,502.28967187064035,79.36935893467495,1938.6115757533482,7824.140769740513,1403.5472603934152,719.5563323974609,890.8947047642299,210.97539334978376,913.9836460658482
4,563.0251124790736,0.6639083078929356,255.08618578229633,484.6709872975069,83.00167323521205,1819.4148228236606,6216.513828822544,1860.28125,667.8475952148438,1494.7061767578125,385.167236328125,448.50164794921875
5,538.1230194091797,0.6510776877403259,212.86815054757255,398.9476076398577,78.82937938145228,1721.9520124162946,7680.684528459821,1144.196790422712,621.4607735770089,756.5980067661831,219.3692387172154,597.9104849679129
6,491.036767578125,0.6416825669152396,223.7780409676688,412.3708891027114,74.93958871023996,1602.7531633649553,5309.582587747012,1658.2171630859375,643.4326171875,1226.1124267578125,387.2337951660156,534.4054565429688
7,492.04838082449777,0.6297520313944135,196.57258954729352,435.41485299783596,72.37310169764928,1623.23759765625,5613.848693847656,979.9468671526228,532.0163160051618,600.3673775809152,218.4613503592355,484.33360377720425
8,489.5970894949777,0.6200516922133309,157.7209800720215,375.9634528023856,77.15387976510185,1638.875221470424,8428.074993806727,1625.07958984375,575.9714965820312,1221.0889892578125,381.4281005859375,486.1777648925781
9,430.94754900251115,0.6087532588413783,135.212313079834,375.84589898245673,72.94785581316266,1547.4245099748885,6263.171774661902,899.6086042131697,490.00213928222655,623.7779750279018,219.70855887276787,457.5177337646484
10,418.86542227608817,0.5977567400251116,137.02454964773995,388.47742434910367,65.57345711844307,1509.7252859933035,4873.312442555147,1665.5838623046875,546.2926025390625,1187.7110595703125,383.965087890625,481.0429382324219
11,408.70743190220423,0.5893805725233895,140.92571563720702,334.7040006413179,65.67096274239677,1410.7924264090402,6601.610150505515,825.947658429827,477.3815721784319,551.4408569335938,208.16600581577845,392.24768720354353
12,372.2829925537109,0.5783671753747123,140.2293709891183,287.27188790185113,65.08530458722795,1322.4130528041294,3901.6098888270994,1588.7005615234375,526.6782836914062,1161.447265625,372.5903625488281,498.2553405761719
13,352.23557957240513,0.5691217660903931,116.53024400983539,309.11832101004467,66.67663661411831,1301.8372035435268,3906.501257694129,837.0562020438058,472.72437700544083,536.3712341308594,214.05381404331752,400.0362132481166
14,341.79964425223216,0.5598133887563433,121.16902084350586,266.9114213534764,64.52742876325335,1235.1627005440848,3247.7172415597097,1793.28076171875,578.7815551757812,1220.5966796875,357.0519714355469,469.4138488769531
15,327.641011265346,0.5532455665724618,106.37041996547154,249.1184632357429,66.73766708374023,1204.470760672433,3576.458953857422,733.4301993233817,579.7313650948661,564.2349129813058,195.3201145717076,375.26882803780694
16,347.28469717843194,0.5463848948478699,129.3335723876953,281.54643293108256,62.31354435511998,1205.2943167550222,4001.611432692584,1654.5380859375,615.4690551757812,1116.1002197265625,347.64453125,458.19000244140625
17,327.7567840576172,0.5405916111809866,106.2247002192906,253.54364765712194,66.97304164341517,1145.7881155831474,4122.8985151811075,681.02691519601,401.98658665248325,537.3419189453125,201.44060952322823,332.9416850498744
18,314.7325443812779,0.530424656186785,102.31167460850307,253.71747196742467,64.69212145124163,1096.1153564453125,4941.419242410098,1634.123779296875,500.13397216796875,1081.066650390625,341.7260437011719,453.9900207519531
19,295.60965445382254,0.5264679295676095,98.20408870152065,199.8720301747322,65.73433914184571,1045.6411307198662,3594.8029442989464,672.0758741106306,415.1540466308594,478.8395268031529,197.00281688145228,331.2548331124442
20,297.1154218401228,0.5217819741794041,103.90664950779507,203.35678359956452,63.76697518484933,1015.0139630998884,4082.2016973223003,1505.7337646484375,502.0164794921875,1077.6114501953125,339.3478698730469,461.91064453125
21,266.58818359375,0.5146958470344544,90.79836207798549,204.87342410929062,73.07009375435966,956.0626081194197,3008.422937785878,616.0892377580915,474.3999690464565,451.9128635951451,189.60110135759626,311.53394470214846
22,259.90838535853794,0.5078892137323107,89.87815726143974,193.989222835092,69.0574817112514,932.9396205357143,2459.5614897363325,1716.5771484375,558.9988403320312,1064.161376953125,346.06549072265625,430.4006652832031
23,254.97904227120534,0.5024764316422599,83.74184929983956,201.8504342471852,69.321471623012,905.4406624930245,3481.0285402185777,557.1593771798271,371.123921421596,420.86599513462613,187.45317786080497,324.8124352591378
24,243.9573046003069,0.5002209442002433,87.03080825805664,204.50112241857192,65.58682654244559,857.1565194266183,2791.855470057896,1269.8258056640625,668.9359130859375,1031.2633056640625,338.18701171875,441.3556213378906
25,240.1279536655971,0.4945882737636566,70.39154859270369,185.88022417010683,65.09745968409948,914.0053989955358,2499.4694110084984,569.4437774658203,333.60772181919646,401.05274788992745,173.97440926688057,283.0991784232003
26,233.53981127057756,0.49414600900241307,77.32582593645368,191.25918865203857,64.06524941580636,842.237459891183,2989.716854319853,1343.12109375,702.1934814453125,957.2423095703125,324.4849548339844,449.4090576171875
27,223.60399649483816,0.4901203828198569,72.39164412362236,199.8853969029018,64.65469992501396,833.2054591587612,2220.3952102661133,533.7077497209822,343.31292637416294,356.0278769356864,177.532780783517,298.4168762207031
