epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1705.7397844587053,0.7378798416682653,1124.1766793387276,1144.7641587508351,209.65838317871095,5739.9239536830355,34558.6889260032,2942.769447544643,1203.3361711774553,2087.9197884695873,695.6919538225446,1598.9815063476562
2,1409.4325474330358,0.7284021173204694,814.5627308436802,1022.2413836027447,192.14680568150112,5249.943680245536,27123.517055515687,4248.59423828125,999.8935546875,2044.2083740234375,617.5821533203125,987.6398315429688
3,1220.1509085518974,0.7207004121371678,722.709948512486,874.0124507904053,179.6122055053711,4484.097007533482,15321.700838708877,2442.51372593471,1002.773100062779,1955.7638166155134,361.70689174107144,1284.4051034109932
4,1097.1396894182478,0.712383006300245,616.6995570591517,556.2404289245605,167.53136138916017,4196.931633649554,12613.139793395996,2712.23583984375,968.2318115234375,1921.306884765625,485.8585510253906,822.329345703125
5,980.2107849121094,0.7036996364593506,486.4287360055106,465.4389429092407,166.726609148298,4002.886387416295,15660.067605154854,2003.4553466796874,906.8932965959822,1707.5248779296876,297.4436331612723,1185.4373029436383
6,867.8759390694754,0.6977068373135158,366.22975769042966,424.445154440403,160.78460061209543,3780.27530343192,19307.924416934744,1910.7440185546875,931.2401123046875,1812.5830078125,475.072998046875,737.0430297851562
7,798.4813171386719,0.6911007949284145,262.84712764195035,496.13246688842776,158.45169481549945,3770.0776960100447,13816.61439273232,1809.7439819335937,842.1031027657646,1486.5532871791295,290.731286403111,1056.56669921875
8,782.6734261648995,0.6846524477005005,248.32345472063338,379.49676311763164,156.62347019740514,3568.935219029018,19835.16717893427,1853.625,893.9419555664062,1850.0238037109375,460.1989440917969,645.9830322265625
9,705.9266104561942,0.6798499277659825,208.23690534319198,407.3414607524872,151.32460294451033,3371.3659109933037,11859.960539165297,1553.0291556222098,786.4325766427177,1456.9527117047992,279.98534327915735,824.6540285382952
10,699.3864519391741,0.6732598117419651,202.18539668491908,354.13362938424814,149.50103607177735,3431.5214285714287,12123.516146699587,1644.827392578125,891.08154296875,1742.8280029296875,452.23699951171875,533.2677001953125
11,665.2840475899833,0.6682878238814217,186.1947285243443,359.2207809623919,150.14020102364677,3204.6409040178573,14054.911684308734,1388.7059762137276,758.9880000523159,1256.3175432477678,280.8313882010324,654.5366943359375
12,659.6623430524554,0.6631747569356646,188.27272622244698,551.4543233921653,143.67764696393695,3234.98359375,12230.696285745373,1774.6097412109375,889.1571044921875,1695.763916015625,452.12274169921875,456.2357482910156
13,640.2881042480469,0.6578504289899554,177.65694950648717,352.88843421936036,128.11565987723213,3006.5301060267857,20178.40764687278,1229.6144505092077,716.3199275425502,1226.5999128069197,292.05898034232,527.8132221766881
14,621.9254473005022,0.6536835108484541,167.42534833635602,355.83705026904744,141.72060176304407,2992.311192103795,14982.145261976453,1881.4725341796875,725.193115234375,1536.78662109375,448.9414367675781,455.6352233886719
15,585.7706551688058,0.6495847310338702,164.79359566824778,423.7819654941559,135.31063777378628,2792.6847586495537,10658.420239655868,1287.0218104771204,701.8889574323382,1125.4377458844865,278.60302015032084,520.415544782366
16,586.2880031040737,0.6464617831366403,145.10291748046876,312.4995394996975,135.6596206665039,2814.2936244419643,14314.090900320756,1778.660400390625,709.6395874023438,1460.11376953125,451.2645568847656,518.7216186523438
17,558.5465410505022,0.6424052493912833,140.54881286621094,322.5848021507263,135.302783203125,2704.5199253627234,17577.37575954861,1119.0736833844867,663.3885654994419,1001.8131853376116,282.82362365722656,462.5338623046875
18,565.6160382952008,0.6403501732008797,150.66174806867326,309.07873344421387,132.4611613682338,2524.898161969866,16781.2084564209,1664.235595703125,626.4019165039062,1476.474853515625,450.4042663574219,416.2337951660156
19,525.6046016148158,0.6369243741035462,141.37665743146624,291.88903312683107,138.40501861572267,2555.216521344866,10363.86669129417,1033.5958121163505,665.3543696812221,1039.5012834821428,290.05089329310823,468.4298366001674
20,514.1759556361607,0.6328755395753043,124.33217969621931,293.0510001182556,139.30062691824776,2481.105960518973,12590.248859223866,1641.3660888671875,594.5413208007812,1427.3394775390625,441.4960021972656,427.0953369140625
21,484.74242030552455,0.6299623710768564,123.70703648158482,240.09058825174967,134.39386640276228,2298.3359933035713,12364.454481645063,961.9078090122767,635.6840410505023,978.7774832589286,285.26075592041013,464.7900826590402
22,503.2472446986607,0.6282163671084813,132.36900416782925,256.7857123374939,133.91046360560827,2366.142560686384,15113.691426254454,1673.0137939453125,584.3605346679688,1334.8189697265625,444.0357666015625,446.33526611328125
